pathway	0-12	0-13	0-22	0-23	0-32	0-33	0-42	0-43	0-52	0-53	0-62	0-63	0-72	0-73	0-82	0-83	21-11	21-12	21-13	21-21	21-22	21-23	21-31	21-32	21-33	21-41	21-42	21-43	21-51	21-52	21-53	21-61	21-62	21-63	21-71	21-72	21-73	21-81	21-82	21-83	35-11	35-12	35-21	35-22	35-23	35-31	35-32	35-33	35-41	35-42	35-43	35-51	35-52	35-53	35-61	35-62	35-63	35-71	35-72	35-73	35-81	35-82	35-83
P125-PWY	3054.7491865217735	2622.429247119586	7905.354515177393	12173.715143210651	9217.443697634128	9345.240570882184	4901.719322576679	5476.527527752772	10046.312382284714	9217.804117060328	3314.0501730614446	17443.013503886286	4727.969751431207	23311.426635942495	2134.3964534438282	12927.594249984668	7778.194654147452	1117.3429459233946	3670.7491987276353	5017.7146239051435	4166.018606185008	4730.998193355371	3556.2224111370633	989.5180474440525	9148.24833279999	3370.286369201389	4627.316351108411	1166.2004971397735	4407.030955230809	11355.148753210397	944.4342394595676	7558.340894595122	1128.298972896893	3853.9166425031176	19181.36743609736	22211.22580233428	1172.8960208507763	8703.878146327117	3497.401566769487	10890.814046356189	3042.5216662850653	560.6470678126262	3438.0249016805346	3204.524314635818	2331.7624222955765	5270.439198646238	6107.961911989161	2872.576473493147	2637.4069478778965	2750.749639996582	3268.31478296691	4484.265272835152	3995.3000675205335	71.22196947791545	9836.58942981288	521.7047080857116	3212.9304462362575	1313.2513695728119	906.247698394742	11097.493161512852	14678.034011199903	4544.157172675603	3854.4341496251327
P163-PWY	783.8594461298734	1809.7823065955197	967.5488580444353	2633.9217714122083	3259.716803734298	2465.3042867289414	664.1255710703576	3635.0583338838837	1812.6405968666154	1208.09916176312	3425.3159468843846	3367.348269429032	620.6925633149058	630.809816494196	3159.480180238302	2270.009333431492	281.70735251299527	2586.6704407940992	3977.311660248343	1539.472340961188	1960.8205951640005	3607.5644746736857	1514.4433993093935	635.4637883118212	1970.2969895612248	1214.3454954131214	2406.169961013947	2444.620206028496	1903.9114371206565	1624.153196019887	1812.5759267261005	6653.680525770959	3072.6532374363414	983.8901152753198	4713.153124429554	2162.385303511264	8783.271998494885	2415.6366281523474	4752.771418376972	728.6338347229931	2789.1300987761333	2235.4779554596507	2920.233316608186	737.267203831911	4445.485516819479	6718.251609252732	10652.762186946053	3462.7516011826283	2066.236185504685	1492.7789583047193	2237.77105161843	737.9098847445212	6913.804772655145	1754.063223763953	1129.188019127937	4636.106769996239	507.08741516737433	2060.757447159485	3081.700062119046	1798.9913191298785	837.6877015593244	2866.632659421026	4336.020231642691
P164-PWY	12778.412981145977	13224.056520976977	16573.858194374625	26784.696452731325	40222.25621642406	24703.85580702527	13311.644563707005	24753.28502464438	24819.23086970153	4665.679973722737	39593.23866355402	35687.941094839414	29613.428131468405	9075.822490129742	16810.978612528477	33144.128605578335	14756.352448504987	15736.636715274066	47198.784776713066	21878.522453753674	17635.795197041247	29740.09413574177	18142.82362663543	4298.036935080532	32554.600583347765	16702.92121185846	24020.991432110826	20780.92680550139	19861.684039581163	25171.013694617188	45668.90553744391	33504.65355862872	15844.814603699664	28481.521224972206	51159.15118460939	44900.37024092782	20732.753804082506	29575.558689741214	12163.632784923726	22085.29512251278	9806.393634462287	4450.553051461019	26105.957054084283	9761.019526551241	10936.414689796571	27491.504074851735	24174.66735411793	5481.832502096293	11509.914542601426	10831.878812104269	13862.036711804087	13531.949738376912	6086.487898251902	21985.902663406105	22722.570117803156	13859.359015934431	4219.217704195394	16305.204732222941	20637.256140508624	7505.444735803176	21031.829807976268	20489.14988222731	10662.968123407729
P184-PWY	7.8547396176183515	21.156559318134736	20.79602053961291	0.0	92.30792899770894	64.355570347548	0.0	0.0	38.986971614538604	0.0	31.164388237186788	0.0	61.75422851037993	0.0	0.0	0.0	0.0	0.0	96.73825151575448	20.078603831311526	0.0	2.7243480353422607	6.272761538891447	0.0	13.599986522223219	20.55967208154653	25.54560553760842	0.0	0.0	6.95354701872962	0.0	29.21349186264487	0.0	0.0	22.83331434581424	519.7244935382068	0.0	0.0	8.152645639395704	0.0	0.0	8.53410740203193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.036767789738572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P185-PWY	4141.2785617207655	5264.369091765333	9656.673768567067	15115.100997253141	30178.219812197174	22286.231465968896	6925.9488812647	10572.407932886908	15619.412872981833	11792.97812453219	9110.410337934707	25334.125093532897	22572.830364815763	31530.762826875933	9276.312873918823	17329.994785033246	16847.763804885504	26574.703827225047	22178.71146224804	11626.269782681426	10614.929557261928	27032.804799384718	10094.75827536992	2588.4492440432355	25175.638501907368	9440.648341536013	23479.023791880038	21718.368340076893	11564.297065549019	34159.519694628645	5634.5893714302965	26355.660222531424	9528.289704288756	39172.224232813445	38745.64860199034	26026.05707643723	23083.65560253573	29036.360500606937	28646.703635949067	16005.387326265243	32017.29675236234	22079.926683714624	12528.86168260719	11216.675610757275	16082.514093029706	18764.53238114708	13163.34529669307	15828.810184557693	20732.19779957695	9783.981644454814	18778.045906380095	6687.656073826749	11406.955526485212	39672.188265431396	21027.648395522985	5394.745762067299	7885.534211458195	6813.508874928271	8342.147055622903	13182.59904975957	24302.33017862827	15463.701071514877	27548.84591261074
P221-PWY	43945.42006399061	66918.60808925403	44256.82791881533	93023.8918976192	146386.55973386558	154502.64268800494	32739.37167855914	80550.74639212104	71313.00481094219	17570.870957219806	85867.38501298385	97346.48315155429	126341.10419283433	34242.82619478659	43171.171250114145	73164.2621838474	58001.77821296662	30112.685498489416	141466.93425706023	31169.822319974814	38937.653739241505	71312.64912739076	58753.61358008237	14968.248452612059	87925.24914838714	27959.064051083238	24290.367561058785	38768.93622977112	56947.565910422425	18351.84609008455	27469.439530048538	56951.59933625392	30753.233257330605	119844.11751109042	109506.28653539791	103956.18791967648	79021.43814736696	35190.04330086331	44021.32446960004	50363.955796815666	60983.915142104895	34313.06256103984	92858.66264651045	41684.83320953042	51897.363161068366	49046.574550708814	48758.93435064305	38363.63678916265	36204.482856247545	37771.8301470453	27943.904405102177	31228.041832523817	37286.66029785478	39843.866968307746	48331.276485460505	67331.60311048313	26487.43893050431	60676.288281944864	32539.291801579097	44765.83106257504	36565.48966533958	22506.059405055734	34376.882941131465
P23-PWY	30209.5572974114	29560.629053195695	45681.440957440296	67166.4165767071	109509.09037482501	107525.93361599326	30909.322927522324	54178.475640090444	55539.36603298814	21439.598556731416	63447.57954412594	90459.39313376175	70110.87363477965	27695.123573908422	33883.982314416564	68744.43187765617	35012.561398106904	14250.134022302354	97164.98235709527	39109.68569374632	27423.38689635773	49265.70863184252	44749.45714676751	14140.77474607318	55194.308348239276	31529.168926287162	34803.455291196646	45843.93446037983	35757.6521521483	73408.79051891514	10488.647906903749	41355.70425098259	26275.26948906327	14941.893393866363	147691.09331895443	146474.8382320958	25673.826063287852	49386.92340528511	25491.168159076897	25243.071811457256	14493.736440118235	4932.400316669072	42443.93558744905	4062.3005634334722	9626.913586941833	48745.57211186375	29321.269232047023	23113.601569237875	13955.075126520127	21256.4250676037	11178.726641497133	22526.295893317565	23914.96084246502	6994.3617895141615	34448.81734721897	39877.187983146134	2158.5795554888564	20373.456566522436	14153.517562835677	16820.0050647839	22074.556598342962	33197.75413470196	7835.408580835849
P261-PWY	1907.0370312320076	1427.0764684969595	1808.1704810507617	1250.9067985180475	2950.7399968775635	2713.070604536403	1143.7342864120026	2007.1041198649636	1759.866063489061	1973.5710400594319	3474.0077621640735	2429.5534480380657	383.5589556167049	2525.006400832644	428.79081908105604	514.6329719452737	2605.6424303925323	422.0644424934281	1018.6083560911355	1500.479378047993	319.62856077226354	2048.87986004849	2504.106329702807	753.0582008519686	570.3781589580635	454.89706319356543	1316.3682413579384	80.78727509063316	481.6047476801007	3373.165743009992	781.8665108322904	1187.2536201210946	3044.2100993326007	20.57596511005732	2486.4999688326907	380.20007808759993	751.1330247476552	2740.9904538986584	443.03318577774934	1786.720670764461	1765.8504232102373	604.8239800805889	1722.9409537529264	36.58836853158937	312.812651869148	6856.488730539137	6261.195872865333	4314.082834021188	1228.176494999986	1478.7840150117875	155.38493264077073	1423.9890267402716	5059.406736166381	465.10501338545157	474.6277218235414	6186.942556446302	46.56216912547764	1007.6165370147623	703.4549438732432	1472.5136739531279	1664.4301705291882	2842.3914112849766	457.5501062012254
P341-PWY	149.94297148904403	0.0	172.43013257720352	309.7727803932185	673.4290565716591	89.98363455509126	93.73286228061946	0.0	35.62267610743605	0.0	101.23721202537119	67.49302005467119	387.26110569505425	0.0	77.48886926496189	0.0	0.0	0.0	0.0	0.0	8.124887461142142	0.0	0.0	0.0	0.0	0.0	13.749647819396731	0.0	0.0	0.0	0.0	0.0	0.0	22.499403614654383	78.737026082123	0.0	0.0	4.999956037313902	0.0	0.0	0.0	0.0	0.0	13.124697222637737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.24777327500886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P381-PWY	2054.444241921262	1661.0564466856658	8355.516940740074	2316.6145091078574	8526.171889000958	8922.689421830377	3864.807837487361	5170.9016369578	11004.32025968609	591.9466966486623	1466.9693586192343	7892.897166295019	3498.235572269285	3798.449402045338	820.4116248026606	3607.1039366225555	3696.030969725048	2349.0428420577277	12697.035706545004	19251.371175338594	16268.092338904775	42109.6951565184	8483.569610261946	1398.9249991272288	28047.258221545388	13043.99960338088	18777.185839838054	2156.213454940655	8925.85031467233	15990.53623628168	1022.5324315611392	15111.451413464818	13770.87833746872	27075.13159390639	28370.391845872648	34298.69746676957	1583.9532931822034	28654.650331949557	1438.7427515835125	22021.49497839772	1191.93589951064	2145.0056806313714	13220.395815058204	9578.202999694322	7776.980321726664	22029.83216253095	7553.77471481409	4421.831618642609	4115.033919736393	7822.141515811377	5438.909421271697	7196.94111054788	4252.337163842571	97.84828344409172	19128.10119764551	5354.136138940171	4291.704902481496	3013.9226796031066	6770.958157889684	7416.627032160098	22020.355981205128	13316.721376539474	886.2988904900072
P4-PWY	107907.36492348627	87071.4390044453	118745.32280428646	105877.7394961837	156544.52106659175	153429.26898071967	146423.21221406874	136179.0931582556	137664.31641388967	52593.486618003124	220811.7453091841	168110.5030315947	142198.69619042324	106735.16268404099	126346.48857981774	129284.33345908356	71292.09372387247	65008.34071968718	200872.60546486385	131211.7635734102	142344.6429230347	182005.082424851	129298.22826041108	76395.69977135267	209869.91128231387	146494.4179782843	151090.7175276198	163921.9962931665	125366.91094130493	129229.86233623234	102602.82093046271	179910.4067610976	157481.590498241	236749.5660551962	156950.74975940707	150214.35189373585	90780.05562657735	173691.56490289996	69473.6465115206	204957.0405681223	132281.3524862643	48374.080612502934	168759.36698664495	144821.18301618056	174943.2371173525	164624.06104650054	147463.47003783667	150525.4470414752	142934.29280503932	121491.76839239839	172378.21384159353	164889.45507354077	108975.30465133754	101748.00264669978	185264.94141263867	169966.19628827195	158032.81137821721	148871.21156112	136464.4357061178	296938.1822500182	148740.51328659136	165722.67595240605	200606.24713449847
P42-PWY	32253.20938643197	31800.025737437867	54270.34599302444	69133.00906534941	117575.19161572124	104860.43484209945	33454.142281800036	58812.53091086238	56957.20593951387	25158.172342601618	106150.05314994458	97724.30398261303	78216.38996481647	35923.10345992739	39589.70891069023	71111.02993272408	59169.30330153274	74769.38002569364	117860.46938732138	50067.37555648164	46139.4981546064	90578.59246041671	48899.408954891755	16796.80356247598	79978.320716842	36366.75043210896	56917.957784979466	106851.85898303379	42317.01440378541	87453.9555339889	143632.39572720948	97896.48363353018	52896.40039238972	125798.14449660729	148847.52204491274	154418.49901023842	76663.56437417291	65139.19272633551	58291.81649545508	56329.858034080964	54300.26906132166	47751.4480385896	72911.09924585976	39021.673782708815	48015.897277293996	82587.80444761782	77053.64907373086	28482.25951957879	59263.28435967636	30658.174588930717	60136.96674580832	31801.200134220555	40393.25351406894	139778.8776744353	57790.55048989184	43693.252613720804	20533.958850614148	60653.44692391218	88566.7476366067	34718.53737382129	43175.67642979175	43201.77045855741	62168.16409341448
P441-PWY	1512.5622501043267	2014.5096247387244	3476.2457865427223	1163.2738396499133	8660.594806289628	7194.709805503365	195.20325377841604	5903.347363427772	4370.582249544009	3705.495064404511	6172.995409074248	20797.714888368995	3648.9666586773483	1416.7002568629819	1533.374947478664	4706.277006246734	6028.185675056102	2556.0642547411812	2580.172320125471	5469.664253244452	2753.606020347996	20740.5204180701	9793.844616244693	9955.670654415953	18129.68849552696	14519.520887574345	7130.163488634325	47439.47410419071	4653.585405489034	2537.7185790003637	322.2265911734189	11830.717830495307	5335.426349143755	686.4481479865458	7892.922962744813	6362.336701632262	24415.027828600225	6547.598781444554	19424.004125322837	10296.35196432507	7372.146856141089	6155.109830162416	2634.442569093484	1013.9222127445357	3045.8998441794506	5539.160466462925	5507.07303992202	2336.1794872569176	2652.5211218901823	777.5698443345045	2414.6367459029025	745.0714612401038	8952.976007073223	819.6277161636156	2871.6883636341695	11461.693132738405	1196.4371041438299	1687.121580415297	1812.0198924334622	14223.662208901327	2937.6848439263426	2646.963016290208	1752.9372145264256
P461-PWY	10500.231552388177	9004.93325949253	10771.428055729215	9348.808540404374	11618.78381165361	20644.72835197251	15923.637707889786	12275.738415656137	18328.466323499226	2745.5508063914076	15014.774114271526	24529.649471235498	24396.22300507458	9571.670454615325	11423.226167868646	12024.067527436868	16200.950044402494	24938.89059911235	43412.12039028407	7476.066696798724	17676.601567662092	13559.883514426007	8759.493129114027	4088.4945138078515	20104.485859402153	8369.967631910496	10947.171103040746	30730.853217382373	14188.741702503767	10000.806413203392	6270.009732866221	18099.580521588185	6598.223154197902	69652.17142208824	12976.729892014597	15813.969809870272	33580.45253451697	11397.296523085275	10862.561178271077	21154.30475795232	28797.183112660277	13437.952470879492	38806.22615659428	17464.57728589798	22765.662408658452	12727.63088159289	9843.09663463568	11925.357565637834	22073.776345593065	11962.020673930829	14865.138453523245	9953.400088152055	6323.89411748254	51317.447591386845	13236.148925545936	6594.526907616855	24357.31836220247	14904.133492179444	7960.307876165882	11108.990573551373	15417.544017772163	8256.985853543229	23558.297852877356
P562-PWY	10358.86778801708	15305.849873375018	8912.392322018797	11644.068633266359	11849.38346288786	19090.062198970107	4528.104968166564	14990.938020693131	15403.219708589875	3166.262020638935	8897.258212820496	11652.22704706653	13168.666078199627	4805.27565008037	11359.676812020485	11033.651568988738	6369.449607712948	6578.503397750995	16019.768159301477	5470.576387044995	6583.802466932552	10990.064990585115	14961.597927298411	6055.835715345105	28813.86843296664	3838.613293379848	8948.162865288243	51181.552111299694	10504.969399672644	25873.53816221003	9318.764966284132	17448.40785307222	10493.021951235341	7889.391107710294	9025.738102208152	16185.564756291782	22892.134147539637	11380.064793126176	32536.76538069672	6319.041249296044	13065.59106812335	1140.7664786091989	11253.45147125236	16042.89015285732	5799.967292246496	12265.11273305451	5957.446570391036	9893.726453731573	42246.628317685936	10126.658156227657	49498.845905720096	6686.241610839048	5418.192638336757	18725.728573116932	20922.90397309516	3678.308232222222	7104.13866128783	20063.754435103794	6819.884902012934	7467.126722097497	7404.595313527099	6344.177352294258	38957.42524948161
